Id,Label,timeset,tweets,retweets,rrt,modularity_class,indegree,outdegree,degree
22261,PayebienS,,1,0,0,3,1,0,1
22262,YrielPenguin,,1,0,0,3,1,0,1
22264,MartiNatacha31,,1,0,0,9,1,0,1
22271,Veeyaip,,1,0,0,0,1,0,1
22276,random_woky,,1,0,0,0,1,0,1
22278,AudeNpa,,2,0,0,1,1,0,1
22279,LiouBakst,,1,0,0,9,1,0,1
22280,redgazing,,4,5,1.25,0,1,5,6
22284,Robin_PdS,,1,0,0,0,1,0,1
22288,alex_frexit,,1,0,0,4,1,0,1
22289,oldgirlbettina,,1,0,0,0,1,0,1
22290,KassecOriginal,,1,0,0,4,1,0,1
22292,gunner_greg,,1,0,0,0,1,0,1
22293,Barbachar,,4,0,0,7,2,0,2
22297,Kinmedai57,,1,0,0,9,1,0,1
22298,MYIAMMDIEU777,,3,0,0,5,2,0,2
22301,antilacensure,,1,0,0,0,1,0,1
22302,sailorvioIet,,1,0,0,0,1,0,1
22303,Cho_JinRi,,1,0,0,0,1,0,1
22305,xxx_pcathy94,,1,0,0,10,1,0,1
22309,Alisxtp,,1,0,0,0,1,0,1
22311,anydel,,1,0,0,0,1,0,1
22312,vampir_e66,,1,0,0,0,1,0,1
22315,realKublerJ,,3,0,0,4,3,0,3
22316,Saxillu,,2,0,0,0,1,0,1
22317,ValMuetdhiver,,1,10,10,0,0,10,10
22321,Jo404_,,1,0,0,0,1,0,1
22325,_Rebaka,,1,0,0,0,1,0,1
22335,GillesM58886662,,1,0,0,10,1,0,1
22336,auntyfire,,2,0,0,0,2,0,2
22337,Nuage_de_tortue,,1,0,0,0,1,0,1
22338,GammAadron,,1,0,0,5,1,0,1
22339,JamiFlash,,1,0,0,4,1,0,1
22340,ch0obid0o,,1,1,1,4,0,1,1
22342,EveBartoli,,1,0,0,0,1,0,1
22346,floressylvain,,3,0,0,4,3,0,3
22347,Netemedia,,1,0,0,3,1,0,1
22348,ilyes_mesbah,,1,0,0,0,1,0,1
22349,lhoean_,,1,0,0,0,1,0,1
22352,kalaakza,,2,0,0,0,2,0,2
22355,Philduf2,,2,0,0,4,2,0,2
22362,lmgaveriaux,,2,5,2.5,0,0,5,5
22364,SteveArseno8,,5,0,0,3,5,0,5
22368,Zoulily,,2,0,0,3,2,0,2
22374,m_rgzz,,1,0,0,0,1,0,1
22377,sl63500,,1,0,0,7,1,0,1
22378,cassouletlover,,1,0,0,0,1,0,1
22382,EniLorac1261011,,3,0,0,1,3,0,3
22386,CirleThe,,1,0,0,10,1,0,1
22388,ChevalierPierr2,,5,0,0,4,5,0,5
22391,Frar_Verkin,,1,0,0,4,1,0,1
22397,Tombstone333,,2,0,0,0,1,0,1
22403,DominiqueDechen,,1,0,0,4,1,0,1
22405,tumiza,,2,0,0,0,2,0,2
22407,connerishiwa,,4,0,0,4,1,0,1
22412,MauD9710,,1,0,0,7,1,0,1
22413,LouCrl,,2,0,0,0,2,0,2
22414,_hirondelle64,,3,0,0,4,3,0,3
22415,Aligatow,,1,0,0,1,1,0,1
22416,Lyoko6,,1,0,0,0,1,0,1
22421,bmeansbitch,,1,0,0,0,1,0,1
22422,frapadingue70,,1,0,0,0,1,0,1
22423,firosny,,1,0,0,1,1,0,1
22424,Douwopi1,,1,0,0,5,1,0,1
22427,seleucosx,,3,0,0,7,1,0,1
22430,gaufrieer,,1,0,0,0,1,0,1
22431,RachelleSebih,,1,0,0,0,1,0,1
22432,rebel_adrien,,1,0,0,7,1,0,1
22434,douxpqfleuri,,1,0,0,0,1,0,1
22437,LaurentTS56,,1,0,0,4,1,0,1
22439,Faustine_Guy,,1,0,0,0,1,0,1
22440,merlinagrid,,1,0,0,0,1,0,1
22446,joris_tomas,,1,0,0,0,1,0,1
22447,christo54017991,,1,0,0,4,1,0,1
22449,christianhuet74,,1,1,1,4,0,1,1
22451,roman_ph66,,1,0,0,3,1,0,1
22454,Vyper25,,1,0,0,0,1,0,1
22456,BernardJeanbert,,3,0,0,10,3,0,3
22457,publikovich,,1,0,0,0,1,0,1
22458,LaetiMarcelino,,1,0,0,0,1,0,1
22462,Clouchicloucha,,2,0,0,4,2,0,2
22465,robin_marylene,,3,0,0,9,3,0,3
22467,anaesthcy_,,2,0,0,1,2,0,2
22468,FrenchOttoman9,,1,0,0,0,1,0,1
22476,Aylexiel,,3,0,0,0,3,0,3
22477,CastraleR,,2,0,0,0,2,0,2
22487,AMG5366,,1,0,0,4,1,0,1
22490,SiecleRouge,,9,0,0,4,5,0,5
22491,MartinePrzybyla,,2,0,0,9,2,0,2
22492,CanalOblik,,2,0,0,3,2,0,2
22493,patriot8579,,2,0,0,5,2,0,2
22501,Edubois56Dubois,,1,0,0,7,1,0,1
22509,cassiexwalls,,1,0,0,0,1,0,1
22511,ponyotattoo,,1,0,0,0,1,0,1
22512,D_Montravers,,1,0,0,1,1,0,1
22513,Plumedehulotte,,1,0,0,0,1,0,1
22516,BelleChoucroute,,1,0,0,0,1,0,1
22517,JLambeaux,,1,0,0,3,1,0,1
22519,ronandsud,,1,0,0,0,1,0,1
22523,DarkVladorus,,1,0,0,0,1,0,1
22527,haleishell,,1,0,0,0,1,0,1
22528,LumTrolletariat,,2,0,0,0,2,0,2
22529,kidymiss,,1,0,0,0,1,0,1
22531,Sku_unk,,1,0,0,0,1,0,1
22533,MoniquePlaza3,,1,21,21,9,0,21,21
22536,Madison11998499,,1,0,0,4,1,0,1
22537,xbfra,,2,0,0,7,2,0,2
22541,evilnordlys,,2,33,16.5,0,1,33,34
22545,Polikuro,,1,0,0,0,1,0,1
22553,Letribunaldunet,,2,2,1,9,0,2,2
22555,DumontChristo11,,1,0,0,4,1,0,1
22556,Kalinka1007,,3,0,0,7,1,0,1
22558,OldChris3,,1,0,0,1,1,0,1
22562,ComteMontignac,,2,0,0,4,1,0,1
22563,jannn_Mayen,,1,0,0,0,1,0,1
22566,Pauline_A_,,1,0,0,0,1,0,1
22571,Alexis___Noel,,1,0,0,0,1,0,1
22572,xavyflor,,4,0,0,7,4,0,4
22573,CalaisYves,,1,0,0,4,1,0,1
22574,_lsrnh,,1,0,0,0,1,0,1
22576,FerdinandPerso3,,2,0,0,4,2,0,2
22578,liberationlesb,,3,0,0,0,3,0,3
22583,Th0mas42,,2,0,0,0,2,0,2
22586,ReineDuplex,,1,0,0,0,1,0,1
22588,ze_carbo,,1,0,0,4,1,0,1
22589,SparkZephyra,,2,0,0,0,2,0,2
22590,bitsou02,,1,0,0,4,1,0,1
22596,margmotteee,,2,0,0,0,2,0,2
22598,Ghibli_bitch,,7,0,0,0,5,0,5
22599,LibraeNashira,,1,0,0,0,1,0,1
22601,__crisp__,,1,0,0,0,1,0,1
22605,LiliaVmt,,1,0,0,0,1,0,1
22607,wysifox,,1,0,0,0,1,0,1
22608,rouge_rose,,1,0,0,0,1,0,1
22610,Nupes29,,1,0,0,0,1,0,1
22611,Thevb4,,1,0,0,7,1,0,1
22613,junedo_,,1,0,0,4,1,0,1
22616,ZajacChristian1,,2,0,0,3,2,0,2
22619,M4xi1m3,,2,0,0,0,2,0,2
22620,DonCyDen,,1,0,0,4,1,0,1
22628,lmbf1loulou,,1,0,0,9,1,0,1
22630,yann312,,2,0,0,9,2,0,2
22639,lilly2josephine,,1,0,0,4,1,0,1
22643,PopescuFlorinN1,,1,0,0,7,1,0,1
22645,Cegil37,,1,0,0,5,1,0,1
22646,doctulice,,1,0,0,4,1,0,1
22647,ul_ti_ma_ratio,,2,0,0,7,2,0,2
22651,solaelora,,1,0,0,0,1,0,1
22654,virginieofjune,,1,0,0,4,1,0,1
22655,Bruce_03750,,1,0,0,3,1,0,1
22662,roy_kae,,1,0,0,0,1,0,1
22667,ALPHAJET33,,4,0,0,7,4,0,4
22668,VeronFrancine,,1,0,0,10,1,0,1
22671,WatiHagra,,1,0,0,0,1,0,1
22672,aTransDisaster,,2,0,0,0,2,0,2
22673,cocarde_fc,,1,0,0,5,1,0,1
22677,Ombrageur,,1,0,0,0,1,0,1
22679,_jinkoh,,1,0,0,0,1,0,1
22680,ksskss_aladeen,,1,0,0,0,1,0,1
22682,Lisa_Touma,,1,0,0,0,1,0,1
22683,PingouinSuedois,,3,0,0,0,3,0,3
22685,bichettepraxis,,2,0,0,0,2,0,2
22689,Santithur,,1,0,0,0,1,0,1
22690,Abbe_FOU,,1,0,0,5,1,0,1
22691,flofliflotte,,3,0,0,0,2,0,2
22693,azoualy,,2,0,0,4,2,0,2
22695,Chryseis_,,1,0,0,0,1,0,1
22699,juliaseizetrois,,1,0,0,0,1,0,1
22703,nuageva_,,1,0,0,0,1,0,1
22705,_enellya,,2,0,0,0,2,0,2
22713,Mini__V,,1,0,0,0,1,0,1
22718,skjutaisbae,,1,0,0,0,1,0,1
22719,NoracDrickce,,1,0,0,4,1,0,1
22720,PURPL_MESS,,2,0,0,0,2,0,2
22722,iammoon_child,,1,0,0,0,1,0,1
22726,Petit_Corail_,,1,0,0,0,1,0,1
22727,Octanexit,,2,0,0,0,2,0,2
22729,SariaSayan,,5,8,1.6,0,1,8,9
22731,waves_orlando,,1,0,0,0,1,0,1
22733,dragonduclos,,1,0,0,10,1,0,1
22736,Alqaz8,,1,0,0,4,1,0,1
22737,mvtmjsunp_,,1,0,0,0,1,0,1
22738,laetitia_leca,,1,0,0,4,1,0,1
22739,metabaro65,,1,0,0,0,1,0,1
22742,ptitesaiguilles,,1,0,0,0,1,0,1
22744,FlodeMassol,,1,0,0,4,1,0,1
22747,AlbertLvy1,,1,4,4,1,0,4,4
22748,Lequent1,,1,0,0,0,1,0,1
22750,ER_IledeFrance,,1,0,0,5,1,0,1
22751,Supporterdu691,,1,0,0,7,1,0,1
22752,chachalx4,,1,0,0,0,1,0,1
22754,GameiroSandrin1,,2,0,0,3,2,0,2
22756,EQuesselaire,,1,0,0,4,1,0,1
22758,BrunoR75,,1,0,0,0,1,0,1
22773,Maxime_76450,,1,0,0,3,1,0,1
22774,MaloneSilence,,1,0,0,0,1,0,1
22776,WilliamDoudou,,1,0,0,0,1,0,1
22781,misterrp747,,1,0,0,4,1,0,1
22784,Nasma_amh,,2,0,0,0,2,0,2
22785,manolocrypto5,,1,0,0,9,1,0,1
22786,Cr4z,,1,0,0,0,1,0,1
22787,januszjanusz77,,1,0,0,3,1,0,1
22790,VikingBerychon,,1,0,0,10,1,0,1
22795,RecursiveAction,,3,0,0,0,3,0,3
22796,AVFreschi,,2,15,7.5,4,0,15,15
22797,Mipisaure,,1,0,0,0,1,0,1
22798,Tillletocard,,1,0,0,0,1,0,1
22799,MexiTV,,1,0,0,0,1,0,1
22800,kk_katy_yy,,1,0,0,0,1,0,1
22804,Aegir_on_ice,,1,0,0,0,1,0,1
22808,toomanitimes,,1,0,0,0,1,0,1
22809,noburqa,,2,0,0,4,2,0,2
22812,LeoValadim,,1,0,0,0,1,0,1
22814,atc7421312,,1,0,0,0,1,0,1
22816,Mariie_362,,2,0,0,0,2,0,2
22822,Orihwajima,,1,0,0,0,1,0,1
22827,ReinaLahelWolfe,,1,0,0,0,1,0,1
22828,Petit80721707Le,,2,0,0,4,1,0,1
22830,Cinegauchix,,1,0,0,0,1,0,1
22831,Tepha_Pi,,1,0,0,0,1,0,1
22835,neuroaspice1,,3,0,0,0,3,0,3
22837,evybirdy,,1,0,0,4,1,0,1
22840,YeshuaAlleluyah,,1,0,0,7,1,0,1
22842,Gustanarco,,2,0,0,0,2,0,2
22844,OdileChauvet,,1,0,0,4,1,0,1
22845,Sergio_Numide,,3,0,0,4,1,0,1
22848,thierrycre,,2,0,0,4,2,0,2
22851,julian_vadis,,1,0,0,0,1,0,1
22853,LesVentsMauvais,,1,0,0,4,1,0,1
22859,Canie47157495,,1,0,0,7,1,0,1
22861,jm37000,,3,0,0,4,3,0,3
22870,ganlanshu_A,,1,0,0,1,1,0,1
22871,Err0rSystem,,2,0,0,0,2,0,2
22874,dykebouclettes,,1,0,0,0,1,0,1
22880,MartineValaire,,1,0,0,7,1,0,1
22881,DIGNEAU5,,1,0,0,4,1,0,1
22886,fmomboisse,,3,15,5,4,1,15,16
22889,ninipeaudiench2,,3,0,0,1,3,0,3
22892,PandeliSymi,,1,0,0,10,1,0,1
22894,laure_jpg,,1,0,0,0,1,0,1
22895,atufain,,1,0,0,4,1,0,1
22915,GlitterallyPink,,1,0,0,0,1,0,1
22917,Uniquecmoi,,2,0,0,7,2,0,2
22920,MickQuinet,,1,0,0,7,1,0,1
22922,Loun_R,,2,0,0,0,2,0,2
22924,Doggpelganger,,3,0,0,0,3,0,3
22926,Diab0l029,,2,0,0,5,2,0,2
22928,T_Torpedo_,,1,0,0,0,1,0,1
22929,Vintage_Lov,,1,0,0,0,1,0,1
22935,FraOclair,,3,0,0,0,3,0,3
22938,CherieCoke,,1,0,0,0,1,0,1
22943,aatlantee,,3,0,0,0,2,0,2
22946,Trebucheman,,1,0,0,0,1,0,1
22947,Azazoou,,1,0,0,0,1,0,1
22955,RatBoloss,,2,0,0,0,2,0,2
22958,MARIADACUNHA16,,1,0,0,4,1,0,1
22959,ananashx,,1,0,0,0,1,0,1
22961,oeildelotus,,1,0,0,5,1,0,1
22962,SlvaFria,,2,0,0,0,1,0,1
22967,JulieJoujou13,,1,0,0,10,1,0,1
22968,FrckMLD,,1,0,0,1,1,0,1
22971,sickaduckk,,1,0,0,0,1,0,1
22972,MxBrightside1,,1,0,0,0,1,0,1
22975,JosephineHitti,,2,0,0,7,2,0,2
22981,cadl83,,3,0,0,7,3,0,3
22983,ColaireLuis,,3,0,0,4,2,0,2
22986,Masson16422405,,8,0,0,0,2,0,2
22990,MaryHub75,,1,0,0,3,1,0,1
22991,Zorg_SSB,,3,0,0,0,3,0,3
22993,dorianmuser,,2,0,0,1,2,0,2
22994,KanarlequinNoob,,1,0,0,0,1,0,1
22996,thomas__coffin,,1,0,0,0,1,0,1
22998,MattEnergyFraiz,,1,0,0,0,1,0,1
23000,RytonLaveur,,2,0,0,0,2,0,2
23002,Krelix,,2,0,0,0,2,0,2
23003,DelourmeTristan,,1,0,0,7,1,0,1
23004,bibamboule,,2,2,1,7,1,2,3
23005,garrahouere,,1,0,0,7,1,0,1
23009,satanlilgal,,1,0,0,0,1,0,1
23010,radbabel,,4,0,0,0,4,0,4
23011,HBay94,,1,0,0,4,1,0,1
23012,OmbreMad,,5,0,0,1,5,0,5
23014,Kazend,,3,0,0,0,3,0,3
23017,nomdunbouquin,,1,0,0,0,1,0,1
23020,_Kabouka_,,2,0,0,0,2,0,2
23024,animalmartire,,3,0,0,9,3,0,3
23027,ssuilss,,1,0,0,0,1,0,1
23033,alainrigau,,2,0,0,4,2,0,2
23035,vincentcarriere,,1,0,0,0,1,0,1
23037,ThoseGayLads,,2,0,0,0,2,0,2
23038,Hdu60,,3,0,0,4,3,0,3
23040,ADENISRoger,,1,0,0,10,1,0,1
23044,DavidRives6,,4,0,0,10,3,0,3
23045,hdjduek,,1,0,0,0,1,0,1
23048,DDutoc,,3,0,0,7,2,0,2
23049,Confidentiel007,,2,0,0,7,2,0,2
23053,123soooooleil,,2,0,0,0,2,0,2
23055,Tael67,,2,0,0,0,1,0,1
23059,bidibobidiboo,,1,0,0,0,1,0,1
23064,LouisToussain20,,1,0,0,0,1,0,1
23066,thibaut92270,,1,0,0,4,1,0,1
23068,Lolitacoste1,,1,0,0,0,1,0,1
23073,clara_shrbk,,1,0,0,0,1,0,1
23075,Germenuber,,1,0,0,7,1,0,1
23077,DuteilSimon,,1,0,0,0,1,0,1
23078,_PePez_,,1,0,0,3,1,0,1
23079,Shakieyonce,,1,0,0,0,1,0,1
23086,Mel_Zomb,,1,0,0,3,1,0,1
23087,audreygdf_,,1,0,0,0,1,0,1
23089,YBotoit,,4,0,0,7,4,0,4
23097,MAD06427011,,1,0,0,9,1,0,1
23098,anxietyoverlord,,1,0,0,0,1,0,1
23099,timaginekoi,,1,0,0,0,1,0,1
23100,_dumblondie,,1,0,0,0,1,0,1
23105,Blondie_Black,,2,0,0,0,2,0,2
23110,pascalemorinie1,,2,31,15.5,7,1,31,32
23112,IspaNathalie,,1,0,0,4,1,0,1
23114,saturnered,,1,0,0,0,1,0,1
23118,valderite,,1,0,0,0,1,0,1
23120,AnarkAlice,,1,0,0,0,1,0,1
23122,Harvey_Joseph76,,1,0,0,0,1,0,1
23123,tpons,,1,0,0,0,1,0,1
23126,RobinMoussant,,1,0,0,3,1,0,1
23127,Sociosonsec,,2,0,0,0,2,0,2
23133,RobertThoral,,3,0,0,4,1,0,1
23134,marie_france_id,,2,0,0,0,2,0,2
23137,_margochiste_,,1,0,0,0,1,0,1
23142,o_Albe_o,,2,0,0,0,2,0,2
23143,FraGuyard,,1,0,0,4,1,0,1
23144,Vero34Tb,,1,0,0,4,1,0,1
23145,MannonnM,,1,0,0,0,1,0,1
23150,gondebaude,,1,0,0,0,1,0,1
23151,Lukamiyu,,1,0,0,0,1,0,1
23153,Guegue131,,1,0,0,3,1,0,1
23156,thisisraindrops,,2,0,0,0,1,0,1
23157,Snydlock,,1,0,0,1,1,0,1
23159,UnionSolidaires,,3,90,30,0,1,88,89
23161,MisterChoupy,,1,0,0,7,1,0,1
23162,Pierre24432503,,1,0,0,0,1,0,1
23168,tessldsss,,1,0,0,0,1,0,1
23169,kiki_pox,,1,0,0,4,1,0,1
23171,cam_delorme,,1,0,0,0,1,0,1
23173,Registrar38,,1,0,0,1,1,0,1
23178,on_roule,,1,0,0,1,1,0,1
23182,RLawryn,,4,1,0.25,0,1,1,2
23183,wiquaya,,1,0,0,0,1,0,1
23184,picard_dit,,3,0,0,7,3,0,3
23186,Yellocrock,,1,0,0,3,1,0,1
23191,ARNAUDHADRYS,,4,0,0,1,4,0,4
23192,4R3N0,,1,0,0,0,1,0,1
23196,Tenno1er,,2,0,0,4,1,0,1
23201,RoemerAlain1,,2,0,0,9,2,0,2
23203,tristan_howl,,1,0,0,0,1,0,1
23204,boudeau_evelyne,,1,0,0,7,1,0,1
23205,NoAelithX,,3,0,0,0,2,0,2
23206,VincentC_31,,2,0,0,7,2,0,2
23212,KD4ui_QTi0b,,1,0,0,7,1,0,1
23214,Umber635147,,2,0,0,7,2,0,2
23216,bah_C_Mag,,2,0,0,0,2,0,2
23217,tang_sim,,1,0,0,1,1,0,1
23220,DPloton,,2,0,0,4,2,0,2
23223,Milady_Writer,,2,0,0,3,2,0,2
23225,RobertGuiscard5,,1,0,0,4,1,0,1
23227,namaste750,,1,1,1,4,0,1,1
23231,colin_mcmillen,,1,0,0,0,1,0,1
23232,Boumboumfr,,1,1,1,0,0,1,1
23233,carolspxrker,,1,0,0,0,1,0,1
23237,philjim7,,2,0,0,7,1,0,1
23238,Romain_Prlz,,4,92,23,0,3,92,95
23239,KilibibiV,,1,0,0,0,1,0,1
23241,JadeSerra1,,1,0,0,10,1,0,1
23242,apalaledel,,1,0,0,4,1,0,1
23247,mabartyy,,1,0,0,0,1,0,1
23249,DesGecko,,1,0,0,0,1,0,1
23250,rommcns,,2,0,0,1,2,0,2
23252,juliegaillot3,,1,0,0,0,1,0,1
23253,wshneg,,2,0,0,0,1,0,1
23254,jabial,,1,0,0,4,1,0,1
23255,coxchama,,1,0,0,0,1,0,1
23266,Gegelo3,,1,0,0,0,1,0,1
23267,Eztraduction,,1,0,0,0,1,0,1
23271,HereComeTheSun1,,1,0,0,0,1,0,1
23272,Anaxagore63,,1,0,0,0,1,0,1
23273,alexiodino,,1,0,0,0,1,0,1
23274,acciodxpp,,3,0,0,1,3,0,3
23277,GuilbertAlain7,,1,0,0,3,1,0,1
23281,LMC_UR_PEACOCK,,1,0,0,0,1,0,1
23282,nxrcisse,,2,0,0,0,2,0,2
23284,AccroAuxSeries,,1,0,0,3,1,0,1
23285,NDesmarquoy,,1,0,0,0,1,0,1
23286,cyberb00mer,,1,0,0,0,1,0,1
23289,Datsocandy,,1,0,0,3,1,0,1
23291,demons8311,,2,0,0,7,2,0,2
23293,GreenBlood_,,1,0,0,0,1,0,1
23295,Dixou1,,1,0,0,0,1,0,1
23296,neamhai_ciel,,1,0,0,0,1,0,1
23297,BenjyBrBo,,2,0,0,1,2,0,2
23300,MarierousselB,,1,0,0,7,1,0,1
23301,lavantdapres,,2,0,0,0,2,0,2
23305,BoudetteGirl,,4,0,0,0,3,0,3
23309,KevChardinP69,,1,0,0,1,1,0,1
23311,Dupont_Davignon,,4,4,1,4,0,4,4
23314,woodyslover,,1,0,0,0,1,0,1
23315,RoxannePizza,,1,0,0,0,1,0,1
23317,emmaskibir,,1,0,0,0,1,0,1
23323,glagolitrique,,2,0,0,0,2,0,2
23328,azerty75_,,1,0,0,3,1,0,1
23336,AdrienDixneuf,,1,0,0,0,1,0,1
23342,peccadille,,1,0,0,0,1,0,1
23343,just_morgane_,,1,0,0,0,1,0,1
23347,micheldebel,,1,0,0,7,1,0,1
23356,Aisawakened,,1,0,0,0,1,0,1
23357,Legrand87652874,,1,0,0,1,1,0,1
23362,Benedsenlis,,2,0,0,7,2,0,2
23368,MonsOthonis,,1,0,0,4,1,0,1
23373,AliceTheIII,,2,0,0,0,2,0,2
23374,pichetdjager,,1,0,0,1,1,0,1
23375,DeitzNatalie1,,1,0,0,4,1,0,1
23378,nationalistesfr,,1,0,0,5,1,0,1
23382,ribes_pauline,,1,0,0,3,1,0,1
23384,protonandromeda,,6,0,0,0,6,0,6
23386,dalekshrek,,1,0,0,0,1,0,1
23387,Chau25006803,,1,0,0,0,1,0,1
23389,pascaledumel,,1,0,0,7,1,0,1
23392,graindesable20,,1,0,0,10,1,0,1
23395,MonarcEmmanuel,,3,0,0,7,3,0,3
23396,jlucrich,,2,0,0,4,2,0,2
23397,LeGrandProces,,2,0,0,9,2,0,2
23398,AoiBrocoli,,1,0,0,1,1,0,1
23400,DonGiovanni357,,3,3,1,4,0,3,3
23404,camargue131,,4,0,0,7,4,0,4
23407,Oli_Yaz,,1,0,0,0,1,0,1
23409,err0r_Stats,,1,0,0,0,1,0,1
23411,ComSaraDufour,,1,0,0,0,1,0,1
23414,OrianeMx,,2,0,0,0,2,0,2
23415,Claudelclara1,,2,2,1,7,1,2,3
23420,Luce24990462,,8,0,0,7,7,0,7
23421,MedusaDickinson,,1,0,0,0,1,0,1
23422,CDBDSF,,2,0,0,4,1,0,1
23428,MarcelPajotin,,1,0,0,1,1,0,1
23433,EcoleEtNation,,1,0,0,9,1,0,1
23435,ThbPlg,,1,0,0,0,1,0,1
23436,chris_pa,,2,0,0,4,2,0,2
23437,Alec_kln,,1,0,0,0,1,0,1
23438,PJLM_AG,,1,0,0,4,1,0,1
23441,PlumeClavier,,1,0,0,0,1,0,1
23446,holy_sagx,,1,0,0,0,1,0,1
23451,FlopiLapoisse,,1,0,0,0,1,0,1
23453,Mp97440,,1,0,0,4,1,0,1
23455,BrumeAdelaide,,1,0,0,0,1,0,1
23457,member_spring,,7,0,0,0,7,0,7
23460,FernandezSnuipp,,1,0,0,0,1,0,1
23462,laurentmarlau,,2,0,0,4,2,0,2
23463,SylvieSantillan,,1,0,0,10,1,0,1
23466,Agathetodeschi2,,1,0,0,4,1,0,1
23467,AislinnTLawson,,1,0,0,0,1,0,1
23468,Jeminicriquet,,1,0,0,0,1,0,1
23470,TchaiLia,,1,0,0,0,1,0,1
23473,Cuillandrevero1,,2,0,0,4,1,0,1
23479,Vincent_Cotugno,,18,0,0,7,15,0,15
23483,CyrilleK54,,3,0,0,10,3,0,3
23484,ililabottom,,2,0,0,0,1,0,1
23485,boldwsoul,,2,0,0,0,2,0,2
23486,CharlieCheyenn3,,4,0,0,7,4,0,4
23488,MimesRld,,1,0,0,0,1,0,1
23490,Sammas30,,1,0,0,10,1,0,1
23495,KillianFZZ,,1,0,0,5,1,0,1
23496,Luzomad,,1,0,0,0,1,0,1
23497,suisse_couteau,,1,0,0,1,1,0,1
23498,Metheorite,,1,0,0,5,1,0,1
23499,Sarah_Uniquemen,,1,0,0,0,1,0,1
23500,Zalffeir,,4,3,0.75,0,1,3,4
23502,EscriouR,,2,0,0,1,2,0,2
23503,RN_Moselle,,1,0,0,10,1,0,1
23507,okibr0,,1,0,0,0,1,0,1
23512,ValentinBeer,,3,0,0,0,3,0,3
23517,JillRoyerFr,,4,0,0,0,4,0,4
23518,agasteropod,,1,0,0,0,1,0,1
23519,GusTools,,1,0,0,0,1,0,1
23522,pier2kan,,1,0,0,4,1,0,1
23523,padalangie,,1,0,0,0,1,0,1
23525,Takaoswife,,1,0,0,0,1,0,1
23526,really_tired_,,1,0,0,0,1,0,1
23528,Thibault_FI,,1,0,0,0,1,0,1
23530,maloutrasse,,1,0,0,0,1,0,1
23535,legrandlustucru,,3,0,0,4,3,0,3
23538,Kocobe,,1,0,0,3,1,0,1
23540,an_perrin,,1,0,0,1,1,0,1
23542,JoPangra,,1,0,0,0,1,0,1
23545,herminadegunty,,1,0,0,10,1,0,1
23547,phdinsoumis,,1,0,0,1,1,0,1
23554,loremipsoum,,1,0,0,0,1,0,1
23555,str4bysme,,1,0,0,0,1,0,1
23559,crinamey,,2,0,0,0,2,0,2
23560,captainredw0lf,,1,0,0,3,1,0,1
23564,FannyBoulin,,1,0,0,4,1,0,1
23565,LaMutine,,2,3,1.5,7,1,3,4
23569,LeVendeenVenge,,1,0,0,5,1,0,1
23573,SodomeGomorrhe,,4,0,0,0,1,0,1
23581,patxiarsa,,1,0,0,0,1,0,1
23582,GusCrll,,1,0,0,0,1,0,1
23584,el_producer,,1,0,0,3,1,0,1
23589,sahyggelig,,1,70,70,4,0,70,70
23591,sherloc97477186,,1,0,0,7,1,0,1
23592,cath_loiseau,,1,0,0,0,1,0,1
23593,TiminelloVictor,,1,0,0,0,1,0,1
23595,darkmexa_,,1,0,0,0,1,0,1
23599,quirkyslytherin,,2,0,0,0,2,0,2
23600,MarieBerrube,,1,0,0,7,1,0,1
23601,kimieclem,,1,0,0,0,1,0,1
23604,xYumiste,,1,0,0,0,1,0,1
23605,lopesTryna,,4,0,0,10,4,0,4
23608,ThmsLsg,,1,0,0,0,1,0,1
23615,Anna02682230,,1,0,0,7,1,0,1
23618,ClaudeRayon,,1,0,0,4,1,0,1
23619,S4PHi4K,,1,0,0,0,1,0,1
23627,Nathan55189145,,2,1,0.5,7,1,1,2
23628,Miss_aoo,,1,0,0,0,1,0,1
23636,qwanta137,,4,0,0,0,4,0,4
23637,LuxLisbonne,,6,0,0,1,3,0,3
23640,bnasw,,1,0,0,4,1,0,1
23641,thegreenchic_k,,1,0,0,0,1,0,1
23644,ddmelarsmi,,2,0,0,1,2,0,2
23647,Drayralt1,,1,0,0,0,1,0,1
23648,honeeymoooon,,1,0,0,1,1,0,1
23651,VoluBlog,,1,0,0,0,1,0,1
23652,BobEinsteinPhD,,1,1,1,3,0,1,1
23653,Yvan_Benedetti,,1,4,4,5,0,4,4
23657,DotToorte,,1,0,0,0,1,0,1
23658,27012022A,,1,2,2,9,0,2,2
23659,Cecile_Duquenne,,1,0,0,0,1,0,1
23662,harmonierda_,,1,0,0,0,1,0,1
23664,Njut42,,2,1,0.5,4,0,1,1
23666,SeverineDireit2,,1,0,0,7,1,0,1
23667,GalCharette,,1,0,0,9,1,0,1
23669,DarlingFdd,,2,0,0,0,2,0,2
23672,Oniromanie,,3,0,0,0,3,0,3
23678,machalloween666,,1,0,0,0,1,0,1
23679,Gmrtopia,,1,0,0,0,1,0,1
23680,DBourdel,,1,0,0,0,1,0,1
23681,GwenCstr,,1,0,0,0,1,0,1
23685,hakugei_,,1,0,0,0,1,0,1
23687,jmgeffroy,,1,0,0,9,1,0,1
23689,grossayer,,2,0,0,0,2,0,2
23691,Spoonie_Ville,,3,0,0,0,3,0,3
23694,ArthurJosso1,,4,0,0,7,4,0,4
23695,Moossye,,5,0,0,0,3,0,3
