"Label","Id","tweets","retweets","rRT"
"MarierousselB",23300,1,0,0
"lavantdapres",23301,2,0,0
"BoudetteGirl",23305,4,0,0
"KevChardinP69",23309,1,0,0
"Dupont_Davignon",23311,4,4,1
"Fabonweb",23312,1,0,0
"Nimoedulac",23313,2,0,0
"woodyslover",23314,1,0,0
"RoxannePizza",23315,1,0,0
"emmaskibir",23317,1,0,0
"Hakoflame_",23322,1,1,1
"glagolitrique",23323,2,0,0
"azerty75_",23328,1,0,0
"LyLyyyStyle",23331,1,1,1
"GigiAdonis",23333,1,0,0
"JorgeSimon94",23335,1,0,0
"AdrienDixneuf",23336,1,0,0
"Charlyevaa",23340,1,0,0
"peccadille",23342,1,0,0
"just_morgane_",23343,1,0,0
"micheldebel",23347,1,0,0
"cebau57",23354,2,0,0
"Aisawakened",23356,1,0,0
"Legrand87652874",23357,1,0,0
"Benedsenlis",23362,2,0,0
"nathaliekann1",23365,2,0,0
"MonsOthonis",23368,1,0,0
"LLAGRILLE",23371,1,0,0
"RomainWAuber",23372,1,0,0
"AliceTheIII",23373,2,0,0
"pichetdjager",23374,1,0,0
"DeitzNatalie1",23375,1,0,0
"nationalistesfr",23378,1,0,0
"lau_lefort",23379,2,0,0
"iw_onab",23381,1,0,0
"ribes_pauline",23382,1,0,0
"protonandromeda",23384,6,0,0
"dalekshrek",23386,1,0,0
"Chau25006803",23387,1,0,0
"pascaledumel",23389,1,0,0
"graindesable20",23392,1,0,0
"MonarcEmmanuel",23395,3,0,0
"jlucrich",23396,2,0,0
"LeGrandProces",23397,2,0,0
"AoiBrocoli",23398,1,0,0
"DonGiovanni357",23400,3,3,1
"jeremgwada",23401,1,0,0
"Florian01982",23402,1,0,0
"camargue131",23404,4,0,0
"dragonslimey",23405,1,0,0
"Oli_Yaz",23407,1,0,0
"err0r_Stats",23409,1,0,0
"ComSaraDufour",23411,1,0,0
"OrianeMx",23414,2,0,0
"Claudelclara1",23415,2,2,1
"Luce24990462",23420,8,0,0
"MedusaDickinson",23421,1,0,0
"CDBDSF",23422,2,0,0
"Juliett42875408",23425,1,0,0
"MarcelPajotin",23428,1,0,0
"FredericLormois",23429,1,0,0
"EcoleEtNation",23433,1,0,0
"ThbPlg",23435,1,0,0
"chris_pa",23436,2,0,0
"Alec_kln",23437,1,0,0
"PJLM_AG",23438,1,0,0
"PlumeClavier",23441,1,0,0
"holy_sagx",23446,1,0,0
"Bosco1985",23448,1,0,0
"FlopiLapoisse",23451,1,0,0
"Mp97440",23453,1,0,0
"BMontelly",23454,1,0,0
"BrumeAdelaide",23455,1,0,0
"member_spring",23457,7,0,0
"FernandezSnuipp",23460,1,0,0
"laurentmarlau",23462,2,0,0
"SylvieSantillan",23463,1,0,0
"Agathetodeschi2",23466,1,0,0
"AislinnTLawson",23467,1,0,0
"Jeminicriquet",23468,1,0,0
"TchaiLia",23470,1,0,0
"Cuillandrevero1",23473,2,0,0
"Vincent_Cotugno",23479,18,0,0
"CyrilleK54",23483,3,0,0
"ililabottom",23484,2,0,0
"boldwsoul",23485,2,0,0
"CharlieCheyenn3",23486,4,0,0
"MimesRld",23488,1,0,0
"Sammas30",23490,1,0,0
"KillianFZZ",23495,1,0,0
"Luzomad",23496,1,0,0
"suisse_couteau",23497,1,0,0
"Metheorite",23498,1,0,0
"Sarah_Uniquemen",23499,1,0,0
"Zalffeir",23500,4,3,0.75
"EscriouR",23502,2,0,0
"RN_Moselle",23503,1,0,0
"okibr0",23507,1,0,0
"ValentinBeer",23512,3,0,0
"deerane13",23516,2,0,0
"JillRoyerFr",23517,4,0,0
"agasteropod",23518,1,0,0
"GusTools",23519,1,0,0
"pier2kan",23522,1,0,0
"padalangie",23523,1,0,0
"Takaoswife",23525,1,0,0
"really_tired_",23526,1,0,0
"Thibault_FI",23528,1,0,0
"maloutrasse",23530,1,0,0
"lrougelayole13",23531,1,0,0
"legrandlustucru",23535,3,0,0
"Kocobe",23538,1,0,0
"an_perrin",23540,1,0,0
"JoPangra",23542,1,0,0
"vieukuon",23544,1,0,0
"herminadegunty",23545,1,0,0
"Vilem75",23546,1,0,0
"phdinsoumis",23547,1,0,0
"loremipsoum",23554,1,0,0
"str4bysme",23555,1,0,0
"crinamey",23559,2,0,0
"captainredw0lf",23560,1,0,0
"FannyBoulin",23564,1,0,0
"LaMutine",23565,2,3,1.5
"LeVendeenVenge",23569,1,0,0
"SodomeGomorrhe",23573,4,0,0
"patxiarsa",23581,1,0,0
"GusCrll",23582,1,0,0
"el_producer",23584,1,0,0
"LTinette",23587,1,1,1
"sahyggelig",23589,1,70,70
"sherloc97477186",23591,1,0,0
"cath_loiseau",23592,1,0,0
"TiminelloVictor",23593,1,0,0
"darkmexa_",23595,1,0,0
"quirkyslytherin",23599,2,0,0
"MarieBerrube",23600,1,0,0
"kimieclem",23601,1,0,0
"xYumiste",23604,1,0,0
"lopesTryna",23605,4,0,0
"ValerieKayserD",23606,1,0,0
"ThmsLsg",23608,1,0,0
"Mamiegalou",23614,1,0,0
"Anna02682230",23615,1,0,0
"ClaudeRayon",23618,1,0,0
"S4PHi4K",23619,1,0,0
"lukioril",23620,1,0,0
"bmarieline",23624,1,0,0
"Nathan55189145",23627,2,1,0.5
"Miss_aoo",23628,1,0,0
"Hydrem29",23631,1,0,0
"qwanta137",23636,4,0,0
"LuxLisbonne",23637,6,0,0
"ShannonProd_",23639,1,1,1
"bnasw",23640,1,0,0
"thegreenchic_k",23641,1,0,0
"ddmelarsmi",23644,2,0,0
"Drayralt1",23647,1,0,0
"honeeymoooon",23648,1,0,0
"VoluBlog",23651,1,0,0
"BobEinsteinPhD",23652,1,1,1
"Yvan_Benedetti",23653,1,4,4
"DotToorte",23657,1,0,0
"27012022A",23658,1,2,2
"Cecile_Duquenne",23659,1,0,0
"harmonierda_",23662,1,0,0
"SamOupsssssss",23663,2,0,0
"Njut42",23664,2,1,0.5
"Komso16",23665,1,0,0
"SeverineDireit2",23666,1,0,0
"GalCharette",23667,1,0,0
"DarlingFdd",23669,2,0,0
"Oniromanie",23672,3,0,0
"stefgossip",23674,1,0,0
"machalloween666",23678,1,0,0
"Gmrtopia",23679,1,0,0
"DBourdel",23680,1,0,0
"GwenCstr",23681,1,0,0
"hakugei_",23685,1,0,0
"jmgeffroy",23687,1,0,0
"grossayer",23689,2,0,0
"Spoonie_Ville",23691,3,0,0
"ArthurJosso1",23694,4,0,0
"Moossye",23695,5,0,0
"Jocelyneweinne4",23696,2,0,0
"StormbornHannah",23698,1,0,0
"nynyplout",23700,1,0,0
"Garreau54577287",23702,1,0,0
"DeltaD_",23704,1,0,0
"anisaramanan",23705,1,0,0
"bitcoinOrBTC",23708,10,0,0
"Luke_Seafer",23709,1,0,0
"CelineLqE",23712,2,0,0
"GigaHugo",23713,1,0,0
"JoscWG",23717,5,0,0
"jacquesmoran",23718,8,0,0
"PaulSalgueiro",23719,1,0,0
"Kuroxy_",23724,1,0,0
"petit_elutin_ne",23725,2,0,0
"gretagarbouille",23726,1,0,0
"Alab_92",23727,1,0,0
"Nathali96819000",23734,1,0,0
"MurielBeyer1",23735,1,0,0
"NathWoodcroft",23736,1,0,0
"clumsypanda_",23737,1,0,0
"urqueenthib",23738,2,0,0
"claireBobin",23739,1,0,0
"bPHf05",23740,1,0,0
"maillardjeanch3",23743,2,0,0
"MarieNoelZ",23744,1,0,0
"vi_twit",23747,1,0,0
"ZoeGrin",23749,1,0,0
"hhholyshow",23750,2,0,0
"narbe1911",23758,1,0,0
"MargotGoms",23759,1,0,0
"Isabel52P",23762,2,0,0
"SamTod17",23767,1,0,0
"theokebabouquoi",23770,1,0,0
"Ga_eelle",23771,1,0,0
"draugur_hundur",23774,1,0,0
"Simontasega2",23777,1,0,0
"SioulUsagi",23782,1,0,0
"jadefromparis",23784,1,0,0
"ortiiie_solaris",23785,1,0,0
"L171921",23786,2,0,0
"NadineCambon",23788,1,0,0
"sauceialisme",23792,1,0,0
"julienrilzel",23793,1,0,0
"MaquetteRaleuse",23795,1,0,0
"Cally8",23799,3,0,0
"Tritryyyyy",23802,1,0,0
"pacview",23803,3,0,0
"clem_nel",23804,1,0,0
"UnMilitant",23806,1,0,0
"AnschariusTsuki",23809,1,0,0
"Cemoijustemoi",23814,1,0,0
"Melusine_2",23815,3,0,0
"frikia51",23816,1,0,0
"Imaginervivre",23825,1,0,0
"pumpettapanda",23827,1,0,0
"sckestkids",23828,1,0,0
"emmalegroscave",23829,1,0,0
"jss7581",23830,6,0,0
"escapefrom91",23831,1,0,0
"GretaCollege",23833,1,0,0
"SebastienTurin",23836,2,0,0
"Nyal27",23837,2,0,0
"SamiCliFugee",23839,1,0,0
"montagnerurale",23840,6,26,4.33333333333333
"lunatictac",23842,2,0,0
"HisMathHellYeah",23843,1,0,0
"Tmichoux",23846,2,0,0
"JustineVTFV",23847,1,0,0
"isirigiya1",23853,2,0,0
"1019_fantasy",23856,1,0,0
"nikibbstar",23857,1,0,0
"AlpesSavoyard",23858,1,0,0
"MysterPhil22",23860,3,0,0
"missmauud",23862,1,0,0
"Echoes0fFrance",23864,1,0,0
"_anne_rosalie_",23867,1,0,0
"Ergotam",23870,1,0,0
"Mme_Biscuit",23871,3,0,0
"AnGe35638342",23876,1,0,0
"LoboDotNet",23878,1,0,0
"naelle49909425",23879,1,0,0
"kevingalet",23883,1,0,0
"V615_V6",23889,1,0,0
"honnetementjsp_",23890,1,0,0
"IInfiltree",23892,2,0,0
"ALIXB15",23895,1,0,0
"ToussaintThom14",23897,1,0,0
"gluidefacial",23898,2,1,0.5
"ismmns",23902,2,0,0
"MimieBe",23903,2,2,1
"azzedinebeldjra",23905,1,0,0
"K4TE_M3SS",23906,1,0,0
"GeorgesOrwell",23908,1,0,0
"adawitkin",23909,1,0,0
"DNarvali",23911,1,0,0
"DocCacahuete",23912,1,2,2
"Oh_une_mouette",23915,3,0,0
"coconutine1",23917,1,0,0
"ParisOldNews",23918,1,0,0
"Au_Nomdelamour",23919,1,0,0
"ThomasUnser",23922,1,0,0
"DBouffee",23924,1,0,0
"ddam1958",23927,1,0,0
"Carliittaaa",23928,1,0,0
"LPreel",23930,2,0,0
"jcda26083666",23931,1,0,0
"tonton_loup",23932,1,0,0
"MotardDu94000",23933,3,0,0
"3m1gauches",23935,1,0,0
"fbacchella",23937,4,0,0
"gouaud",23938,1,0,0
"fra__nd",23941,1,0,0
"Valou47308668",23946,1,0,0
"Lguew3n",23947,3,0,0
"mahtfrid",23951,1,10,10
"MouetteRoquefor",23953,1,0,0
"AmaMorax",23959,1,0,0
"manrmp_",23961,1,0,0
"julisange",23963,1,0,0
"iwanftgxy",23964,2,0,0
"LaSapiophileFR",23965,2,0,0
"amiliberte1964",23966,2,0,0
"noemirabelle",23969,1,0,0
"fogiesbert",23972,1,0,0
"anelotte88",23975,2,0,0
"CedricFalgas",23977,1,0,0
"Suricate_Marou",23978,6,0,0
"MeufPratique",23983,1,0,0
"twitsouch",23984,1,0,0
"PellevoizinM",23985,1,0,0
"UristMacTweetos",23986,1,0,0
"awesomeeros",23987,1,0,0
"BlueFab88",23989,1,0,0
"Stephan__Jost",23991,1,0,0
"haka42",23992,1,0,0
"jeffderu",23993,2,0,0
"Tisum",23994,1,0,0
"SingeSachant",23997,1,0,0
"sandfemi",23998,1,0,0
"regiscamillepaq",23999,3,0,0
"aposteriorie",24000,2,0,0
"CAB_MI",24001,2,0,0
"RDuvont",24002,1,0,0
"AHoldric",24006,4,0,0
"EonetJean",24010,1,0,0
"SamCoryan",24014,1,0,0
"DurandCorinne14",24015,3,0,0
"CalypsoOverkill",24016,1,0,0
"2fiktfk",24018,1,0,0
"Online_Elline",24019,1,0,0
"MCamblan29",24020,3,0,0
"SylVinestbon",24021,1,0,0
"RoseFlight04",24023,1,0,0
"valentinmanent",24024,2,2,1
"CarolineTiti2",24025,1,0,0
"GhmCaroline",24026,1,0,0
"Aristotedureel",24032,2,1,0.5
"BarbieMouth",24033,2,0,0
"fred7509",24034,1,0,0
"Toden_LAviateur",24035,3,0,0
"MathildeCarton",24036,1,0,0
"matou1512",24037,1,0,0
"Guide_Hippolyte",24042,2,0,0
"JackxParker",24043,1,8,8
"marcelduchamp18",24044,4,0,0
"cumbanchera26",24045,1,0,0
"ThomasR493",24047,2,0,0
"FrancoisCame",24048,2,0,0
"Deus323",24049,3,0,0
"TICE_SVT",24050,1,0,0
"BertholdiGianni",24051,6,1,0.166666666666667
"FrancoiseSueur",24052,1,0,0
"Gedeon_te_parle",24059,1,0,0
"Thranduil_l",24060,3,0,0
"K1zTardis92",24061,1,0,0
"prodigy8_t",24062,1,0,0
"AdlibitomVir",24065,1,0,0
"elysa_src",24066,1,0,0
"ose_sweet",24067,1,0,0
"BourezNicolas",24068,1,0,0
"HenryMoreigne",24069,3,2,0.666666666666667
"MSixties",24070,1,0,0
"philoueatman",24071,6,2,0.333333333333333
"dominiquecance1",24072,1,0,0
"Y_PaupertFlores",24074,2,0,0
"johnspa52834752",24075,2,0,0
"VMeilleure",24077,35,0,0
"MrHorusTheThird",24083,2,0,0
"marianne5383",24086,1,0,0
"jul_enFrance",24088,2,0,0
"lambertjm12",24089,2,0,0
"lafay_morgane",24096,2,4,2
"Gabylc_fr",24102,3,0,0
"DanielleEymond6",24103,1,0,0
"EmDeMad39",24104,1,0,0
"HRTL01",24105,1,0,0
"jofkor",24107,1,0,0
"PersonneUlysse",24108,2,0,0
"YFeisi",24109,1,0,0
"SUD_education",24111,4,0,0
"SailorCourge",24112,2,0,0
"MissNath84",24114,1,0,0
"34Galet",24115,2,0,0
"steelou_12",24116,1,0,0
"PouetFG",24117,1,0,0
"engy",24119,2,0,0
"AcidKillerQueen",24120,1,0,0
"ComteAlexis",24122,1,0,0
"frdgthr",24123,1,0,0
"mfrancois69",24128,3,0,0
"Ajd18Sarah",24129,1,0,0
"Nadine73209513",24130,1,0,0
"SoSouby",24131,1,0,0
"juvanhee",24132,1,2,2
"nati_luc",24135,1,0,0
"kogaratsusan",24136,1,0,0
"Nepenthes______",24142,2,0,0
"PhDavidMtb",24143,1,87,87
"transeignante",24144,6,204,34
"Ma_ia3",24148,1,0,0
"SJallamion",24152,1,0,0
"El_Fredo",24153,1,0,0
"simnico971",24154,2,0,0
"Saka_974",24157,4,805,201.25
"fjcobal",24158,1,0,0
"QMahieu",24164,1,0,0
"Sebane_",24166,2,0,0
"ojolly58",24167,1,0,0
"Hoelic_",24168,1,0,0
"b_kahuete",24170,1,0,0
"BlanquerParTerr",24172,3,0,0
"younsorama",24175,1,0,0
"SandrineDerin",24177,3,0,0
"etiennebdn",24181,1,0,0
"noedidier",24183,2,0,0
"charlotte_arce",24184,1,0,0
"MerugoSurry",24185,1,0,0
"tres_enerve",24186,1,0,0
"sorocite",24187,1,4,4
"guidilicheck",24190,1,0,0
"Ben_Malacki",24191,1,0,0
"Garcia17Vincent",24194,1,0,0
"LordIvanFR",24196,1,0,0
"JjacquesBerge",24198,3,0,0
"bokanovsky1",24199,1,0,0
"Lectricediscret",24200,1,0,0
"annie_cambier",24201,1,0,0
"RepliqueEthique",24202,1,0,0
"IgorDosgort",24203,1,0,0
"mamzellechat1",24204,1,0,0
"lepiphyte",24205,1,0,0
"Telur_Off",24206,1,0,0
"Letenastare",24207,1,0,0
"Trululu1492",24208,1,0,0
"val_font3",24209,2,0,0
"Tolerance_Paix",24211,3,0,0
"nailatrema",24212,1,0,0
"nikita_kov_",24213,2,2,1
"Florian0108",24216,1,1,1
"JPalamede",24217,1,0,0
"Narciscirculair",24221,1,0,0
"Mhdmhd6237",24223,3,0,0
"Mariann_et_cie",24224,1,0,0
"jeandebadiere",24226,4,0,0
"EnzoRagon",24229,2,0,0
"Blanc1917",24230,3,0,0
"demelpis",24236,1,0,0
"OlivierCuzon",24240,1,6,6
"CestDric16",24241,1,0,0
"mumudici",24246,1,0,0
"chimilyne",24252,2,0,0
"GelineauJeanne",24253,3,0,0
"CToyenneDuMonde",24254,2,0,0
"LalehAmeri",24256,1,0,0
"Cyril_limousin1",24261,1,0,0
"humauaka",24262,1,0,0
"GastonTrougnard",24266,2,0,0
"jpblime",24268,1,0,0
"HerveLaugier",24271,1,0,0
"SEELIGMichel1",24273,1,7,7
"Robert_Brome",24275,3,0,0
"__osint__",24279,2,0,0
"Flo32453567",24282,2,0,0
"sylplupad",24283,1,0,0
"Moonshaku",24284,1,0,0
"Guymauve78",24285,2,1,0.5
"petitmeccheloup",24286,1,0,0
"Cristha12009950",24288,1,0,0
"gerard_maratrat",24290,2,0,0
"sedate7",24291,1,0,0
"Pandalatesta",24292,1,0,0
"Optim__",24293,1,0,0
"CuirRond",24295,1,0,0
"LallaliRayan",24298,1,0,0
"BenleBN",24299,1,0,0
"NiluarO",24302,1,0,0
"Pattouuu",24303,2,0,0
"grenouille1789",24307,1,0,0
"GenreChic",24310,1,0,0
"jycdedalus",24311,2,0,0
"teddy522522",24313,5,0,0
"__Idiotix__",24314,2,0,0
"alaingresh",24316,3,0,0
"KikuchiyoLe7eme",24317,2,0,0
"anthy68180",24318,1,0,0
"hedistef",24322,1,0,0
"manonric",24323,3,0,0
"Freeconfit_one",24332,1,0,0
"marc_dcr",24333,1,0,0
"76S71bus76",24335,1,0,0
"DK_NY_123_DKNY",24337,2,0,0
"mhbourcier1",24338,1,0,0
"Ccomme1Bichette",24340,1,1,1
"ErwanBarillot",24341,1,1,1
"ER_RhoneAlpes",24342,1,6,6
"stardustfr",24343,1,0,0
"cryptoloser78",24346,1,0,0
"JLouisGARCIA",24347,3,0,0
"DuraudeD",24349,1,0,0
"lunasarabia",24350,1,0,0
"Romain52737606",24351,2,0,0
"Lunananas999",24353,1,0,0
"OlivierCyran",24355,3,0,0
"SylvieSaintama3",24356,1,0,0
"LudivineLasser1",24359,4,1,0.25
"coperteo",24360,1,0,0
"leloup_john",24364,1,0,0
"Claireb2312",24369,1,0,0
"galloisdefouger",24373,1,0,0
"Atasta3",24376,4,0,0
"CrocrocrocSG",24381,1,0,0
"glouton_fauche",24383,2,0,0
"dugocha",24388,1,0,0
"Psynologie",24392,1,0,0
"Phanto17",24393,3,0,0
"JolaCulbute",24395,1,0,0
"guilprieur",24396,1,0,0
"UEYvelines",24399,1,0,0
"ChampenoisD",24403,1,0,0
"pbordmann",24406,1,0,0
"fjeanmi",24409,1,0,0
"Bouchonfrederi1",24410,2,0,0
"SudisteDechaine",24412,2,0,0
"CheikhAdhair",24414,1,0,0
"Celtic443",24415,1,0,0
"fleurderevolte",24419,1,0,0
"Frederi73111549",24424,2,0,0
"TelescopeJw",24425,2,1,0.5
"SorciereColere",24426,1,0,0
"SudRE_INRAE",24427,1,0,0
"Jrs55963004",24428,6,0,0
"pimuusu",24429,1,0,0
"baldus38",24430,1,0,0
"80KgDeViolence",24431,1,0,0
"chtoutou",24432,2,0,0
"BrocolisLillois",24435,2,0,0
"MicheVR80",24439,1,0,0
"Laprouille",24440,1,0,0
"pascal_beni",24441,1,0,0
"DgBarca",24444,1,0,0
"lotfimenzel",24446,3,1,0.333333333333333
"beachris4",24448,1,0,0
"ArturStelmasiak",24450,1,0,0
"prtsnf",24453,1,0,0
"FabellaBen3",24454,1,0,0
"ThomasPdnc",24455,1,0,0
"arabiang1998",24463,1,0,0
"JulSau",24466,3,0,0
"AnthonyMeilland",24468,1,1,1
"fsu_35",24469,1,0,0
"tigrane84",24470,4,0,0
"MazetRoux",24471,1,0,0
"Lzcp13Nini",24472,1,0,0
"mdrenard",24473,1,0,0
"PhilB47403825",24474,4,0,0
"ManuG40300",24475,14,1,0.0714285714285714
"HaudebaultDenis",24477,1,0,0
"lafauteaufoot",24478,2,0,0
"Camarade_Tolini",24485,1,0,0
"MGEA02",24492,1,0,0
"DoucheZoto",24493,1,0,0
"Letscreatesmb",24496,4,0,0
"EureDemain",24498,1,0,0
"cliniswood",24500,1,0,0
"Etienneducrozat",24504,3,0,0
"BENOISTAxel",24506,1,0,0
"dolzmer8952",24510,1,0,0
"SIMON26588769",24511,1,0,0
"EzzedineMarie",24512,1,0,0
"LevieuxAlexis",24513,1,0,0
"dlt7756",24514,1,0,0
"GuerreUkraineRu",24517,1,0,0
"benleboss",24518,2,0,0
"FSUHauts_France",24523,1,0,0
"namu0g",24524,1,0,0
"winordie67",24525,1,0,0
"Peyresate",24527,2,0,0
"mecreanophile",24528,3,0,0
"FatoumataNiak27",24529,1,11,11
"ACostacroix",24530,2,0,0
"YeahBaybe",24532,1,0,0
"LucienMarcheci1",24535,1,0,0
"paraano",24536,1,0,0
"AlfancyOff",24538,2,0,0
"ROUXH4",24539,1,0,0
"Klodius391",24541,1,0,0
"LeboucqMudry",24543,1,0,0
"ian_levant",24544,6,0,0
"lalarme281",24547,3,0,0
"jdmemona",24548,2,0,0
"LeBonPain2",24549,1,0,0
"t13ajt",24550,1,0,0
"ArgentinChloe",24553,1,0,0
"Incognitate",24555,1,0,0
"FrancoisPela",24556,1,0,0
"Sissi8887",24559,1,0,0
"educ_en_colere",24561,3,0,0
"Kaos291",24562,1,0,0
"BCGa17",24563,1,0,0
"HGanescu",24564,2,1,0.5
"LeFnake",24567,1,0,0
"Marine_pourVous",24569,2,0,0
"Ervin_Royston",24571,2,0,0
"nicoceleguegne",24573,1,0,0
"Mlina99097969",24574,1,0,0
"PaysCher",24576,3,0,0
"HannaWebi",24577,1,0,0
"alburck",24578,1,0,0
"nonenfaitrien",24579,1,0,0
"Eomer4433",24582,1,0,0
"Manhuxius",24583,1,0,0
"crogebarznektom",24584,1,0,0
"MionitoG",24588,1,0,0
"Sergent28095310",24590,1,0,0
"jch_clerc",24591,1,0,0
"alainLeclercq1",24592,1,0,0
"suprakirby",24593,1,0,0
"candice_b_e",24595,1,0,0
"VLabouca33",24596,2,0,0
"umulinchese",24599,1,0,0
"Auretrot1",24601,1,0,0
"KateMobij",24606,1,0,0
"strawberya",24609,1,0,0
"odilehenriette",24611,1,0,0
"leon_naje12",24612,1,0,0
"Old_Faithfull",24613,1,0,0
"Marie5Meunier",24614,1,1,1
"_TheJack34",24615,2,0,0
"Emmanuel01280",24617,1,0,0
"Luciusfortis",24623,2,0,0
"Aschese",24626,1,0,0
"enfeudelsa",24628,1,0,0
"LeCoonBerrichon",24632,2,0,0
"CHRISSDERINCK",24636,4,0,0
"_Moonarys",24639,1,0,0
"ChoganKarine",24640,1,0,0
"federationeurop",24647,1,0,0
"FvernVern",24648,1,0,0
"sbebiwan",24654,2,0,0
"TaiPersonne",24656,2,0,0
"chartieljoelle",24657,4,0,0
"Goulven_roudaut",24658,1,0,0
"PatrickCuneo",24660,1,0,0
"Clovis010085662",24662,2,14,7
"NBKnight_Vi",24667,1,0,0
"KevelRozenn",24669,1,0,0
"azan_eric",24670,1,0,0
"pardailloux",24671,1,0,0
"Ecurisson",24677,1,0,0
"h2brgrd",24680,1,2,2
"JuliedeP2",24684,1,1,1
"StacyJamiX",24685,1,0,0
"VRebuffat",24687,2,0,0
"icetritri",24688,1,0,0
"MEL16614829",24689,2,0,0
"GASNIER38102367",24690,1,0,0
"Aff_Sociales",24692,1,0,0
"JulienSmo06",24695,1,0,0
"Christi85389803",24696,6,0,0
"matis_mnt",24697,1,0,0
"PontierS",24698,1,0,0
"waltensper1",24700,2,0,0
"DhuiegeFabien",24701,1,0,0
"grandecanaille",24702,1,0,0
"igabiva28",24703,1,0,0
"en_tongs",24705,2,0,0
"Neodematrixe_2",24706,1,0,0
"lalac_lala2",24711,1,0,0
"Blaise32275845",24715,1,0,0
"Mauve2_La_Mauve",24717,1,0,0
"75antares1",24719,1,0,0
"CgvMr",24724,1,0,0
"Kouassi11990483",24725,2,0,0
"liloudu17000",24726,4,0,0
"ericlandrein",24731,1,0,0
"MouginThierry",24734,1,0,0
"F_Enzozozo",24740,2,0,0
"zzgab",24743,1,0,0
"Ouestcetiti",24753,1,2,2
"uncaslemohican",24754,5,0,0
"alic_liberty",24756,1,0,0
"sollalyne",24757,4,0,0
"sobagparis",24758,1,0,0
"rufette",24760,1,0,0
"ReymondonEmelin",24762,1,0,0
"Nemophora",24764,1,0,0
"Kevin_RN83",24769,1,0,0
"OminaeFR",24770,3,0,0
"TinaJean8",24771,1,0,0
"nougatine1616",24773,2,0,0
"proselaumenos",24774,2,0,0
"jlroannais",24775,4,0,0
"BARBIERP1",24776,1,0,0
"FabienFrez",24779,1,0,0
"FLASHGO24077051",24780,1,0,0
"TyrionCR",24781,2,0,0
"75Paf",24782,2,0,0
"lapilote_",24784,1,0,0
"Charly_Tanh",24785,2,0,0
"laurent_gont",24787,1,0,0
"martin75006",24789,2,0,0
"Iznogoud1984",24790,2,0,0
"jmcambot",24794,1,0,0
"rrses1",24796,1,0,0
"bangtan_style",24797,1,0,0
"Jbl_PSG_Fan",24798,4,0,0
"afavre_M",24800,1,0,0
"FRANCELOU74",24805,1,0,0
"Carene1984",24807,1,16,16
"iamcarolinelang",24809,1,0,0
"Euryanthe_M",24810,1,0,0
"LNA380",24812,2,0,0
"doje51",24814,1,0,0
"hubert_hacquard",24815,1,0,0
"vinc_ft",24817,4,0,0
"gadjolido",24818,1,0,0
"GreenMarie6",24819,4,0,0
"shalf",24822,1,0,0
"poutaine",24825,1,0,0
"sunsooa",24827,1,0,0
"toutancitron",24831,1,0,0
"gaillarddevaz",24832,1,0,0
"PFrancois7835",24836,1,0,0
"evelyne_mishall",24837,1,0,0
"liako75",24838,3,0,0
"MichelGoelo",24839,1,0,0
"labagatel",24842,1,0,0
"multifolor",24843,1,0,0
"fchasteland",24844,1,0,0
"Greg727",24846,1,0,0
"RaouxNathalie",24847,2,0,0
"flobelle",24848,1,0,0
"melanilano",24849,1,0,0
"Mimo2Tours",24851,1,0,0
"AzurSakura",24857,1,0,0
"RocharGrimaud",24858,1,0,0
"FandeSeries10",24859,2,0,0
"21stCeEuroWhCat",24861,1,0,0
"papey987",24865,1,0,0
"QBareille",24866,3,0,0
"ChristianSean17",24870,1,0,0
"Troy246810",24872,2,0,0
"kahisdaughter",24873,1,0,0
"jm_thuriault",24874,1,0,0
"FsuNationale",24875,1,4,4
"EskenaziEmilie",24876,1,0,0
"Jordan_mri",24877,2,0,0
"VeniMichel",24880,2,0,0
"Cocker24lor",24881,1,0,0
"papagayoGG8",24882,2,0,0
"privaterayane",24883,1,0,0
"RQT_Bro",24884,1,0,0
"ouvrelacage",24887,3,0,0
"FrancePauvre",24888,1,0,0
"Waldorf_be",24889,1,0,0
"Flat6addict",24893,3,0,0
"PatagonHDS",24894,2,0,0
"franceeurope3",24896,1,0,0
"ComtesseTataire",24897,1,0,0
"Alain0pich",24898,3,0,0
"Boumm18",24899,2,0,0
"tofgroz",24905,2,0,0
"m_potier",24908,1,0,0
"SophieNeveu01",24909,1,0,0
"bv2958",24911,1,0,0
"DanilaRussi",24914,1,0,0
"villalilla2",24916,2,0,0
"Pompier_75",24918,1,0,0
"Wojtek93401130",24919,1,0,0
"Charlie086",24921,1,0,0
"NototheU",24922,1,0,0
"Lykos_Paros",24926,1,0,0
"mhserve",24927,1,0,0
"JoLeca6",24928,3,0,0
"TheThebruno",24932,1,0,0
"AMATOJeanNol1",24933,2,0,0
"zebull44",24934,1,0,0
"DmtEvelyne",24935,1,0,0
"BebekNordine",24936,3,0,0
"Laser2v",24939,1,0,0
"Nekosan99",24940,1,0,0
"franzy75000",24942,1,0,0
"France_Louve",24946,1,0,0
"bjwestindies",24948,2,0,0
"sam_Latien_de_V",24949,1,0,0
"Michele98733305",24952,1,0,0
"semaphore44",24957,7,0,0
"audrey_lann",24960,1,0,0
"Mikra65",24964,1,0,0
"LeclaireMagali",24965,1,0,0
"PhilB3157",24966,4,0,0
"receveur_serge",24971,1,0,0
"Toutetlereste",24972,1,0,0
"DominiqueRader",24975,1,0,0
