"Label","date","Id","modularity_class","outdegree"
"RobertD04816589",2022-08-24 13:50:07,215,"Droite réactionnaire",0
"RhumeVariant",2022-08-24 13:51:00,212,"Droite réactionnaire",0
"AmbreLeGuilly",2022-08-24 13:51:16,211,"Néoconservateurs",0
"NathalieCahuzac",2022-08-24 13:51:23,210,"Droite réactionnaire",0
"AmerinaVannucci",2022-08-24 13:53:54,207,"Alt-right",0
"SpritCritique",2022-08-24 13:54:21,206,"Militant·e·s féministes et LGBTQIA+",0
"louve_garou",2022-08-24 13:59:07,189,"Militant·e·s féministes et LGBTQIA+",0
"Leo78815626",2022-08-24 14:00:15,186,"Néoconservateurs",0
"Charline59000",2022-08-24 14:01:42,183,"Droite réactionnaire",0
"LesFleursDeMaat",2022-08-24 14:04:42,178,"Néoconservateurs",0
"WaterbleyG",2022-08-24 14:06:02,177,"Droite réactionnaire",0
"gombrich75",2022-08-24 14:06:09,176,"Droite réactionnaire",0
"tenshieve08",2022-08-24 14:06:16,174,"Droite réactionnaire",0
"PatrickLoiselet",2022-08-24 14:06:19,173,"Alt-right",0
"dark_fr3d",2022-08-24 14:06:36,172,"Droite réactionnaire",0
"ogandril_perso",2022-08-24 14:07:04,171,"Militant·e·s féministes et LGBTQIA+",0
"Rw26440500",2022-08-24 14:07:39,169,"Droite réactionnaire",0
"pascalpetit",2022-08-24 14:08:25,167,"Militant·e·s féministes et LGBTQIA+",0
"alkz30",2022-08-24 14:12:07,158,"Droite réactionnaire",0
"Ryo_Saeba_fr",2022-08-24 14:12:48,156,"Droite réactionnaire",0
"SayyidaAl",2022-08-24 14:14:24,153,"Droite réactionnaire",0
"DominoNeige",2022-08-24 14:16:15,148,"Droite réactionnaire",0
"JMarfeuil",2022-08-24 14:18:26,144,"Droite réactionnaire",0
"EnricoFuransugo",2022-08-24 14:18:57,142,"Personnalités et groupes de gauche",0
"EricBozonnet1",2022-08-24 14:19:26,140,"Droite réactionnaire",0
"Silvio_Gesell_",2022-08-24 14:19:42,139,"Militant·e·s féministes et LGBTQIA+",0
"sharkx67",2022-08-24 14:19:51,137,"Droite réactionnaire",0
"yannick_helbert",2022-08-24 14:21:49,133,"Alt-right",0
"darabu_ndjoku",2022-08-24 14:22:46,130,"Droite réactionnaire",0
"LolitaLeRetour",2022-08-24 14:23:32,124,"Alt-right",0
"68Rliyne",2022-08-24 14:23:52,122,"Militant·e·s féministes et LGBTQIA+",0
"ninyhime",2022-08-24 14:24:03,121,"Militant·e·s féministes et LGBTQIA+",0
"JeanDissident_",2022-08-24 14:24:28,118,"Droite réactionnaire",0
"MaddieChou",2022-08-24 14:25:14,117,"Militant·e·s féministes et LGBTQIA+",0
"EscandellSelos",2022-08-24 14:25:35,115,"Droite réactionnaire",0
"AlonzoHarrissa",2022-08-24 14:26:09,113,"Droite réactionnaire",0
"fabricius78",2022-08-24 14:26:32,111,"Droite réactionnaire",0
"Nachdemregen",2022-08-24 14:26:53,110,"Militant·e·s féministes et LGBTQIA+",0
"juchab_",2022-08-24 14:27:03,109,"Militant·e·s féministes et LGBTQIA+",0
"hugowood_off",2022-08-24 14:27:14,107,"Militant·e·s féministes et LGBTQIA+",0
"nightcallin",2022-08-24 14:28:19,104,"Droite réactionnaire",0
"DThetraining75",2022-08-24 14:29:29,102,"Droite réactionnaire",0
"PatriciaPatou4",2022-08-25 21:09:27,97,"Alt-right",0
"Solene_me",2022-08-25 21:11:42,94,"Militant·e·s féministes et LGBTQIA+",0
"Tarenos",2022-08-25 21:11:57,93,"Néoconservateurs",0
"NGourd",2022-08-25 21:13:56,92,"Néoconservateurs",0
"Bwaaarf",2022-08-25 21:16:34,88,"Militant·e·s féministes et LGBTQIA+",0
"HeloPalette",2022-08-25 21:18:00,86,"Néoconservateurs",2
"CreusetI",2022-08-25 21:26:27,74,"Alt-right",0
"jerome_riviere",2022-08-25 21:29:49,68,"Alt-right",61
"vercors07",2022-08-25 21:29:58,67,"Néoconservateurs",0
"CidoSumirati",2022-08-25 21:31:41,65,"Militant·e·s féministes et LGBTQIA+",0
"gadollev",2022-08-25 21:35:47,54,"Alt-right",0
"9w1n3t",2022-08-25 21:36:48,52,"Personnalités et groupes de gauche",0
"bn_at",2022-08-25 21:39:43,51,"Personnalités et groupes de gauche",0
"aHiGmP5",2022-08-25 21:40:44,49,"Militant·e·s féministes et LGBTQIA+",0
"AF_Bernhard",2022-08-25 21:45:55,39,"Extrême-droite",0
"KairiCraizy",2022-08-25 21:46:01,38,"Militant·e·s féministes et LGBTQIA+",0
"nopvarker",2022-08-25 21:47:00,37,"Militant·e·s féministes et LGBTQIA+",0
"carpediemsb8",2022-08-25 21:51:29,27,"Droite réactionnaire",0
"gabrieltoma",2022-08-25 21:54:13,24,"Alt-right",0
"coknou",2022-08-25 21:54:42,22,"Droite réactionnaire",0
"LauMi72",2022-08-25 21:55:06,21,"Néoconservateurs",0
"WillD08244081",2022-08-25 22:02:10,16,"Néoconservateurs",0
"CosplayZazu",2022-08-25 22:02:22,15,"Militant·e·s féministes et LGBTQIA+",0
"Les_Gavroches",2022-08-25 22:03:01,13,"Droite réactionnaire",0
"MarianneBrest",2022-08-25 22:03:21,11,"Personnalités et groupes de gauche",0
"detectiveflocon",2022-08-25 22:06:21,6,"Militant·e·s féministes et LGBTQIA+",0
"adelheidspira",2022-08-25 22:06:26,5,"Droite réactionnaire",0
"ZabeMartin",2022-08-25 22:10:49,19435,"Personnalités et groupes de gauche",0
"ferdisw_",2022-08-25 22:10:52,19434,"Militant·e·s féministes et LGBTQIA+",0
"AvecEnMarche",2022-08-25 22:11:11,19433,"Néoconservateurs",0
"SDAMODOO_3000",2022-08-25 22:11:58,19429,"Militant·e·s féministes et LGBTQIA+",0
"octowatt",2022-08-25 22:15:51,19423,"Militant·e·s féministes et LGBTQIA+",0
"DHdeSevres",2022-08-25 22:19:04,19422,"Néoconservateurs",0
"Ese941",2022-08-25 22:24:04,19417,"Extrême-droite",0
"GuyaneAvecZ",2022-08-25 22:30:18,19412,"Alt-right",0
"guilhemlettron",2022-08-25 22:30:45,19411,"Néoconservateurs",0
"hopitalvelpo",2022-08-25 22:32:23,19406,"Droite réactionnaire",0
"JosephKochmann",2022-08-25 22:32:32,19405,"Militant·e·s féministes et LGBTQIA+",0
"Alsan17T",2022-08-25 22:33:30,19404,"Militant·e·s féministes et LGBTQIA+",0
"HarriHazard",2022-08-25 22:33:31,19403,"Militant·e·s féministes et LGBTQIA+",0
"billon_alex",2022-08-25 22:35:43,19399,"Militant·e·s féministes et LGBTQIA+",0
"Anthozie",2022-08-25 22:36:20,18269,"Militant·e·s féministes et LGBTQIA+",0
"Fred_06_",2022-08-25 22:54:46,19388,"Alt-right",0
"Zarma_org",2022-08-25 22:57:27,19384,"Militant·e·s féministes et LGBTQIA+",0
"ink_caro",2022-08-25 22:58:09,19383,"Droite réactionnaire",0
"steflyr",2022-08-25 22:58:31,19382,"Droite réactionnaire",0
"SaltzmannJessi1",2022-08-25 23:03:20,19381,"Alt-right",6
"La_barbz",2022-08-25 23:04:18,19380,"Personnalités et groupes de gauche",0
"concombreM59",2022-08-25 23:09:05,19376,"Alt-right",0
"lailaAnquit",2022-08-25 23:09:35,19375,"Alt-right",0
"prnomno49185640",2022-08-25 23:12:30,19373,"Droite réactionnaire",0
"londubae",2022-08-25 23:13:29,19372,"Militant·e·s féministes et LGBTQIA+",0
"GraoudiS",2022-08-25 23:14:11,19371,"Alt-right",0
"You_reBoring",2022-08-25 23:18:00,19370,"Extrême-droite",0
"Flyingsoso1",2022-08-25 23:21:11,19369,"Droite réactionnaire",0
"kyanaster",2022-08-25 23:23:25,18153,"Militant·e·s féministes et LGBTQIA+",0
"Lenuwire",2022-08-25 23:30:03,19363,"Militant·e·s féministes et LGBTQIA+",0
"Nightkura52",2022-08-25 23:30:07,19362,"Militant·e·s féministes et LGBTQIA+",0
"Mil_3000",2022-08-25 23:32:09,19359,"Militant·e·s féministes et LGBTQIA+",0
"BourbonHenri1",2022-08-25 23:38:16,19357,"Alt-right",0
"AlCitronned",2022-08-25 23:44:27,19352,"Droite réactionnaire",0
"Brigitt26580840",2022-08-25 23:45:12,19351,"Droite réactionnaire",0
"ns_znzn",2022-08-25 23:49:55,19348,"Militant·e·s féministes et LGBTQIA+",0
"Hugo11880138",2022-08-25 23:58:59,19344,"Alt-right",0
"Astreios",2022-08-26 00:01:35,19342,"Droite réactionnaire",0
"breaknina",2022-08-26 00:21:43,19334,"Militant·e·s féministes et LGBTQIA+",0
"642Fiat",2022-08-26 00:24:24,19333,"Alt-right",0
"christangelo777",2022-08-26 00:29:11,19331,"Alt-right",0
"starsky007",2022-08-26 00:39:49,19328,"Alt-right",0
"cathybjb",2022-08-26 00:50:48,19326,"Alt-right",0
"EMCActus_",2022-08-26 01:14:04,19322,"Militant·e·s féministes et LGBTQIA+",0
"Lebannichanceux",2022-08-26 01:16:35,19321,"Militant·e·s féministes et LGBTQIA+",0
"Luk_inho",2022-08-26 01:26:29,19318,"Droite réactionnaire",0
"innovimax",2022-08-26 02:05:56,19311,"Militant·e·s féministes et LGBTQIA+",0
"Petitgollum3",2022-08-26 02:12:01,19310,"Droite réactionnaire",0
"FabriceFelciai",2022-08-26 02:52:49,19159,"Alt-right",0
"Xero_Phyte",2022-08-26 02:55:17,19304,"Militant·e·s féministes et LGBTQIA+",0
"CATELAN89",2022-08-26 02:57:02,19303,"Alt-right",0
"lynouNC",2022-08-26 02:58:16,19302,"Militant·e·s féministes et LGBTQIA+",0
"Sigaud3",2022-08-26 03:00:56,19301,"Alt-right",0
"ZOREIL1945",2022-08-26 03:21:54,19298,"Alt-right",0
"desgrivesauxlou",2022-08-26 03:22:25,19297,"Alt-right",0
"zeroroze2016",2022-08-26 03:28:22,19294,"Militant·e·s féministes et LGBTQIA+",0
"edwards_gizmo",2022-08-26 03:45:11,19285,"Droite réactionnaire",0
"GalbertThomas",2022-08-26 03:58:29,19281,"Droite réactionnaire",0
"julien_dignat",2022-08-26 04:00:23,19280,"Personnalités et groupes de gauche",0
"5thHarbinger",2022-08-26 04:08:15,19278,"Militant·e·s féministes et LGBTQIA+",0
"Milo93virus",2022-08-26 04:12:22,19276,"Militant·e·s féministes et LGBTQIA+",0
"ArtKtype_",2022-08-26 04:22:01,19275,"Néoconservateurs",0
"PARIZELC",2022-08-26 04:30:09,19274,"Alt-right",0
"duflotxxxx",2022-08-26 04:38:28,19268,"Droite réactionnaire",0
"Oitajpn",2022-08-26 04:40:59,19267,"Droite réactionnaire",0
"Zezette291",2022-08-26 04:55:26,19256,"Personnalités et groupes de gauche",0
"eluapeiram",2022-08-26 04:56:00,19255,"Alt-right",0
"Francoiss",2022-08-26 04:59:17,19252,"Néoconservateurs",0
"maitre0953",2022-08-26 05:05:47,19247,"Droite réactionnaire",0
"FAmoureaux",2022-08-26 05:06:51,19246,"Militant·e·s féministes et LGBTQIA+",0
"Solar_051",2022-08-26 05:07:46,19244,"Militant·e·s féministes et LGBTQIA+",0
"LucasMAMBOLE",2022-08-26 05:07:51,19243,"Personnalités et groupes de gauche",0
"Totem_De_Lug",2022-08-26 05:11:32,19240,"Néoconservateurs",0
"GuerrierCherok1",2022-08-26 05:15:50,19237,"Alt-right",0
"vali9120",2022-08-26 05:22:19,19232,"Personnalités et groupes de gauche",0
"chris_mm1990",2022-08-26 05:26:25,19227,"Alt-right",0
"gros_cyriaque",2022-08-26 05:27:32,19223,"Extrême-droite",0
"margpompom",2022-08-26 05:31:06,19219,"Personnalités et groupes de gauche",0
"RoseDeLyon",2022-08-26 05:34:43,19216,"Conspirationnistes identitaires",0
"Hugros_cbn",2022-08-26 05:43:58,19208,"Personnalités et groupes de gauche",0
"BurdinDidier",2022-08-26 05:45:33,19202,"Néoconservateurs",0
